type,amount,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
CASH_OUT,10856.63,0,217845.38,1363368.51,0
CASH_OUT,161613.93,0,402063.39,4619798.56,0
CASH_OUT,244361.81,0,859282.41,1517262.16,0
CASH_OUT,596617.87,0,645878.76,2025098.66,0
CASH_OUT,108600.78,0,146488.24,97128.19,0
CASH_OUT,377520.94,0,563677.32,4619798.56,0
CASH_OUT,60758.42,0,155911.68,500631.71,0
CASH_OUT,86204.31,0,941198.26,4619798.56,0
CASH_OUT,248979.22,0,1103644.22,1517262.16,0
CASH_OUT,126774.5,0,1242496.63,2025098.66,0
CASH_OUT,38428.19,0,43524.89,122750.49,0
CASH_OUT,109732.52,0,8244985.62,10681238.79,0
CASH_OUT,17851.54,0,32353,0,0
CASH_OUT,5223.97,0,10429.69,23568.91,0
CASH_OUT,63807.17,0,558216.18,1186556.81,0
CASH_OUT,406297.68,0,882606.73,971418.91,0
TRANSFER,16631.14,0,89102.55,1015132.48,0
PAYMENT,2771.16,57949.84,0,0,0
PAYMENT,3154.06,21084.94,0,0,0
PAYMENT,7813.63,13271.31,0,0,0
PAYMENT,360.13,38578.87,0,0,0
CASH_OUT,431381.17,0,55566,3554299.27,0
TRANSFER,43670.84,0,79331.08,215851.28,0
PAYMENT,7342.63,12100.37,0,0,0
PAYMENT,7417.09,0,0,0,0
PAYMENT,8865.26,75550.57,0,0,0
CASH_OUT,213490.87,0,508139.13,0,0
PAYMENT,7444.4,24458.17,0,0,0
CASH_OUT,287265.38,0,486947.17,3554299.27,0
PAYMENT,6432.26,0,0,0,0
PAYMENT,8690.86,21081.14,0,0,0
PAYMENT,3791.28,28671.72,0,0,0
PAYMENT,4111.34,123940.66,0,0,0
PAYMENT,7163.9,107056.04,0,0,0
PAYMENT,6557.51,100498.52,0,0,0
PAYMENT,6811.97,74752.02,0,0,0
PAYMENT,36651.07,38100.95,0,0,0
PAYMENT,4804.68,33296.27,0,0,0
PAYMENT,19375.5,13920.76,0,0,0
PAYMENT,13833.75,87.01,0,0,0
PAYMENT,21008.52,0,0,0,0
PAYMENT,22043.92,0,0,0,0
PAYMENT,32635.14,0,0,0,0
PAYMENT,11438.39,0,0,0,0
PAYMENT,13527.16,0,0,0,0
PAYMENT,11881.78,0,0,0,0
PAYMENT,9805.46,0,0,0,0
PAYMENT,9470.85,0,0,0,0
PAYMENT,20560.86,0,0,0,0
PAYMENT,13679.84,0,0,0,0
PAYMENT,15448,0,0,0,0
PAYMENT,4145.04,93022.96,0,0,0
PAYMENT,1118.1,7922.9,0,0,0
PAYMENT,15.06,204666.94,0,0,0
PAYMENT,9758.09,11458.91,0,0,0
PAYMENT,5924.89,0,0,0,0
PAYMENT,9550.43,0,0,0,0
PAYMENT,4355.66,0,0,0,0
DEBIT,6973.12,43041.88,81953.08,122750.49,0
DEBIT,374.36,14862.64,62904.98,353532.56,0
PAYMENT,8946.63,86119.37,0,0,0
PAYMENT,1006.76,695001.24,0,0,0
TRANSFER,463722.76,0,18285.39,185389.8,0
PAYMENT,5184.9,278324.1,0,0,0
PAYMENT,3626.96,19879.04,0,0,0
PAYMENT,282.42,30320.58,0,0,0
DEBIT,8703.54,129078.46,63279.34,353532.56,0
PAYMENT,3673.1,26833.9,0,0,0
PAYMENT,9800.58,2816.58,0,0,0
CASH_OUT,88987.11,0,696184.96,2719172.89,0
PAYMENT,4227.19,31826.81,0,0,0
PAYMENT,11656.12,0,0,0,0
TRANSFER,345698.98,0,20489.94,157982.12,0
PAYMENT,3292.21,17191.79,0,0,0
PAYMENT,7367.06,7160.94,0,0,0
PAYMENT,2937.34,16765.66,0,0,0
DEBIT,1150.14,20483.86,15653.66,23568.91,0
PAYMENT,3563.36,181833.64,0,0,0
PAYMENT,2380.46,99047.54,0,0,0
PAYMENT,2266.02,62491.91,0,0,0
TRANSFER,62073.54,0,228702.01,1363368.51,0
TRANSFER,13614.91,0,30195,0,0
TRANSFER,2290.73,0,79471.66,42450.71,0
TRANSFER,1867849.02,0,2271538.11,5515763.34,0
TRANSFER,1193410.46,0,16471407.95,19169204.93,0
TRANSFER,348186.2,0,774212.55,3554299.27,0
TRANSFER,1440296.14,0,17664818.4,19169204.93,0
TRANSFER,969631.31,0,2134967.54,6453430.91,0
TRANSFER,326349.91,0,778150.49,1254956.07,0
DEBIT,7546.88,43821.12,11353,252055.24,0
DEBIT,1741.24,79200.76,366188.92,157982.12,0
PAYMENT,6606.31,362.44,0,0,0
TRANSFER,84212.94,0,0,84212.94,0
CASH_OUT,312108.51,0,8043910.53,12494367.15,0
PAYMENT,1647.93,69241.07,0,0,0
PAYMENT,3533.32,34677.68,0,0,0
PAYMENT,7659.86,0,0,0,0
CASH_OUT,116206.75,167365.73,216670.1,500631.71,0
CASH_OUT,30331.38,137034.36,105733.69,1015132.48,0
PAYMENT,2063.77,14000.23,0,0,0
PAYMENT,3035.35,23621.65,0,0,0
DEBIT,8233.25,0,14673,12901.08,0
PAYMENT,3801.74,69814.46,0,0,0
PAYMENT,1530.83,68283.63,0,0,0
PAYMENT,4833.96,36171.04,0,0,0
TRANSFER,621561.65,0,0,3997768.55,0
PAYMENT,829.07,10369.93,0,0,0
PAYMENT,3418.07,0,0,0,0
CASH_OUT,173597.57,0,3104598.86,6453430.91,0
CASH_OUT,77642.84,0,416103.33,9291619.62,0
CASH_OUT,144964.23,0,785172.07,2719172.89,0
CASH_OUT,94038.9,0,136065.07,1015132.48,0
CASH_OUT,134143.27,0,1754894.42,3940085.21,0
CASH_OUT,497424.19,0,930136.3,2719172.89,0
CASH_OUT,607616.73,0,1359923.49,2107778.11,0
CASH_OUT,681093.57,0,844302.4,1412484.09,0
CASH_OUT,114057.61,0,1427560.49,2719172.89,0
CASH_OUT,205279.62,0,1541618.1,2719172.89,0
CASH_OUT,173512.93,0,8354718.14,10681238.79,0
CASH_OUT,166817.98,0,721630,0,0
CASH_OUT,113283.13,0,123001.91,215851.28,0
CASH_OUT,179030.05,0,1357232.47,2107965.39,0
CASH_OUT,94332,0,621561.65,3997768.55,0
CASH_OUT,6039.61,0,31164,37203.61,0
CASH_OUT,46261.02,0,85758.95,52415.15,0
CASH_OUT,312471.16,0,1803420.75,4619798.56,0
CASH_OUT,195490.04,0,1104500.4,1254956.07,0
CASH_OUT,48252.82,0,1889037.69,3940085.21,0
CASH_OUT,25674.03,0,30563,6830.83,0
CASH_OUT,63830.49,0,412307.54,55974.56,0
CASH_OUT,96178.8,0,111973.96,277515.05,0
CASH_OUT,155122.86,0,367930.17,157982.12,0
CASH_OUT,171757.76,0,205811.8,0,0
CASH_OUT,8809.04,0,137034.36,1363368.51,0
CASH_OUT,27320.2,0,79191.11,0,0
CASH_OUT,517915.91,0,4404060.84,22190.99,0
CASH_OUT,94296.25,0,336692.95,1178808.14,0
CASH_OUT,285360.06,0,715893.66,3997768.55,0
CASH_OUT,161445.91,0,277471.11,557537.26,0
CASH_OUT,386683.04,0,1352623.44,1517262.16,0
CASH_OUT,169854.57,0,8528231.07,10681238.79,0
CASH_OUT,126167.7,0,3278196.43,6453430.91,0
CASH_OUT,152757.58,0,8356019.04,12494367.15,0
CASH_OUT,49661.18,0,1937290.51,3940085.21,0
CASH_OUT,73513.5,0,236639,424250.45,0
CASH_OUT,166335.32,0,1739306.48,1517262.16,0
CASH_OUT,234268.82,0,310152.51,424250.45,0
CASH_OUT,194620.68,0,610710.98,3461666.05,0
CASH_OUT,128278.74,0,8508776.62,12494367.15,0
CASH_OUT,256773.54,0,888447.97,0,0
CASH_OUT,105759.12,0,332876.84,500631.71,0
CASH_OUT,59390.46,0,73791.34,965870.05,0
CASH_OUT,65025.3,0,133181.81,965870.05,0
CASH_OUT,82054.36,0,174795.14,32092.07,0
CASH_OUT,9104.26,0,10623,19727.26,0
CASH_OUT,92553.64,0,297655.51,23508.22,0
CASH_OUT,142282.63,0,805331.66,3461666.05,0
CASH_OUT,76635.24,0,102696.35,92307.65,0
CASH_OUT,132574,0,198207.11,965870.05,0
CASH_OUT,236825.42,0,243796.7,420946.86,0
CASH_OUT,327066.19,0,947614.29,3461666.05,0
CASH_OUT,156819.6,0,438635.96,500631.71,0
CASH_OUT,13136.44,0,1525395.97,1412484.09,0
PAYMENT,4306.89,252542.6,0,0,0
PAYMENT,8309.52,244233.08,0,0,0
PAYMENT,5363.35,76140.48,0,0,0
PAYMENT,132.42,76008.06,0,0,0
PAYMENT,19644.08,56363.98,0,0,0
PAYMENT,895.24,55468.74,0,0,0
PAYMENT,31188.22,16639.44,0,0,0
PAYMENT,13954.75,2684.69,0,0,0
PAYMENT,10497.33,0,0,0,0
PAYMENT,7260.2,0,0,0,0
PAYMENT,10285.86,0,0,0,0
PAYMENT,6993.7,0,0,0,0
PAYMENT,795.29,9564.71,0,0,0
PAYMENT,9191.46,0,0,0,0
CASH_OUT,132038.41,0,230103.96,1015132.48,0
PAYMENT,6495.27,15544.73,0,0,0
PAYMENT,1679.68,13865.06,0,0,0
TRANSFER,47477.97,0,144658.38,15375.37,0
DEBIT,1260.62,222.38,10086,9837.06,0
PAYMENT,3238.39,25534.61,0,0,0
CASH_OUT,251241.14,0,523053.03,157982.12,0
PAYMENT,2851.83,7794.17,0,0,0
CASH_IN,94726.64,164580.77,129704.88,49864.36,0
PAYMENT,17020.69,147560.08,0,0,0
PAYMENT,6523.19,141036.89,0,0,0
PAYMENT,1383.56,3925.44,0,0,0
DEBIT,1580.66,29575.34,12298,0,0
PAYMENT,2466.95,32511.29,0,0,0
PAYMENT,1017.85,31493.45,0,0,0
PAYMENT,2270.41,58369.71,0,0,0
CASH_OUT,102265.88,0,1438958.75,3420103.09,0
CASH_IN,5221.77,6267.77,0,139555.44,0
PAYMENT,12256.66,8543.34,0,0,0
PAYMENT,8227.3,0,0,0,0
PAYMENT,950.25,203993.75,0,0,0
PAYMENT,12728.46,70907.54,0,0,0
PAYMENT,1002.96,7322.04,0,0,0
PAYMENT,6917.1,6637.9,0,0,0
PAYMENT,1977.17,41641.83,0,0,0
PAYMENT,9314.84,95221.16,0,0,0
DEBIT,3766.99,12833.01,146166.67,46393.85,0
PAYMENT,3464.41,2083.59,0,0,0
CASH_OUT,68662.06,0,145843.39,1363368.51,0
DEBIT,8679.29,141912.71,21056,0,0
PAYMENT,15266.05,0,0,0,0
PAYMENT,8419.73,0,0,0,0
PAYMENT,6688.74,2518.26,0,0,0
PAYMENT,1979.94,80054.06,0,0,0
PAYMENT,9574.31,42888.69,0,0,0
PAYMENT,5287.68,6136.32,0,0,0
PAYMENT,10627.18,0,0,0,0
PAYMENT,5809.78,94074.22,0,0,0
TRANSFER,411363.54,0,52170,60738.03,0
PAYMENT,4086.5,0,0,0,0
PAYMENT,19741.22,62021.17,0,0,0
CASH_IN,55827.09,65734.09,19873,1268668.92,0
CASH_OUT,111899.09,0,10026771.77,16874643.09,0
PAYMENT,1231.79,19560.21,0,0,0
PAYMENT,3380.1,16180.11,0,0,0
DEBIT,2869.65,5898.35,15485,5484.37,0
PAYMENT,1658.87,14884.13,0,0,0
PAYMENT,823.36,14060.77,0,0,0
PAYMENT,7541.47,6519.3,0,0,0
PAYMENT,1328.59,13140.41,0,0,0
TRANSFER,56145.85,0,5075,33008.44,0
PAYMENT,619.24,31340.76,0,0,0
DEBIT,300.41,38866.59,48749.55,46820.71,0
TRANSFER,700967.19,0,50767.43,130747.56,0
PAYMENT,8354.27,0,0,0,0
PAYMENT,708.59,14149.13,0,0,0
PAYMENT,2245.62,28664.38,0,0,0
PAYMENT,4593.59,73688.41,0,0,0
PAYMENT,399.66,153360.34,0,0,0
PAYMENT,1617.9,506247.1,0,0,0
PAYMENT,2167.26,11501.74,0,0,0
PAYMENT,9738.95,280009.05,0,0,0
PAYMENT,6780.78,45859.22,0,0,0
PAYMENT,2284.54,0,0,0,0
PAYMENT,502.61,14653.39,0,0,0
PAYMENT,8716.47,0,0,0,0
CASH_OUT,209370.56,0,236285.04,215851.28,0
CASH_OUT,117023.79,0,121366.44,651524.92,0
PAYMENT,13252.81,0,0,0,0
PAYMENT,1213.64,84864.36,0,0,0
PAYMENT,5800.85,35224.15,0,0,0
PAYMENT,8094.53,42855.47,0,0,0
PAYMENT,3825.39,268.61,0,0,0
PAYMENT,12162.01,26210.19,0,0,0
CASH_OUT,472385.25,0,1541224.63,3420103.09,0
PAYMENT,13427.34,89244.66,0,0,0
PAYMENT,1873.13,137999.87,0,0,0
PAYMENT,6443.58,0,0,0,0
PAYMENT,4008.01,101380.99,0,0,0
CASH_OUT,197186.52,0,362142.37,1015132.48,0
PAYMENT,1220.37,158570.63,0,0,0
DEBIT,1683.95,15057.05,11346.62,9837.06,0
PAYMENT,2713.67,17496.33,0,0,0
PAYMENT,4867.56,25985.64,0,0,0
CASH_OUT,242940.23,0,1274680.48,3461666.05,0
PAYMENT,4433.98,6497.02,0,0,0
PAYMENT,2168.8,651566.2,0,0,0
PAYMENT,10059.7,716.3,0,0,0
PAYMENT,8092.1,0,0,0,0
PAYMENT,11770.54,243717.46,0,0,0
PAYMENT,1576.78,16840.22,0,0,0
PAYMENT,320.53,16161.47,0,0,0
PAYMENT,2736.35,19890.19,0,0,0
PAYMENT,6029.92,13860.27,0,0,0
PAYMENT,7506.65,6353.62,0,0,0
PAYMENT,12621.09,99799.91,0,0,0
PAYMENT,1582.67,12945.33,0,0,0
PAYMENT,881.26,4504.74,0,0,0
DEBIT,4651.67,30558.33,50204.54,0,0
PAYMENT,8074.16,13420.84,0,0,0
PAYMENT,4337.08,9083.76,0,0,0
DEBIT,429.42,45634.58,31281,14566.06,0
PAYMENT,7645.96,0,0,0,0
TRANSFER,221654.28,0,31493.45,49864.36,0
PAYMENT,10932.41,0,0,0,0
PAYMENT,4518.42,4271.58,0,0,0
PAYMENT,1616.52,48779.48,0,0,0
PAYMENT,3545.37,94482.63,0,0,0
CASH_IN,159334.62,1906232.33,15735.13,0,0
PAYMENT,5403.87,9000.13,0,0,0
PAYMENT,13288.84,8456.16,0,0,0
DEBIT,5416.8,45789.2,19346,23174.68,0
PAYMENT,8356.44,18449.56,0,0,0
DEBIT,7257.7,1362013.43,13711,17860.54,0
PAYMENT,5570.5,1356442.93,0,0,0
PAYMENT,9181.99,1347260.94,0,0,0
PAYMENT,663.34,1346597.6,0,0,0
PAYMENT,1532.35,1345065.25,0,0,0
PAYMENT,1180.55,1343884.7,0,0,0
PAYMENT,7950.29,1335934.41,0,0,0
PAYMENT,760.21,1329839.38,0,0,0
PAYMENT,1697.56,609035.85,0,0,0
PAYMENT,112.56,608923.29,0,0,0
PAYMENT,13373.96,595549.33,0,0,0
DEBIT,6606.47,0,18868.96,46462.23,0
CASH_OUT,208501.33,0,8698085.64,10681238.79,0
PAYMENT,1045.63,25365.85,0,0,0
CASH_OUT,363482.02,0,480622.13,420946.86,0
DEBIT,2935.86,38320.14,18899.88,252055.24,0
CASH_IN,88626.65,127709.65,13360,0,0
CASH_OUT,540789.56,0,1538532.42,1412484.09,0
PAYMENT,10430.39,62934.52,0,0,0
PAYMENT,4279.07,58655.45,0,0,0
PAYMENT,3537.25,55118.2,0,0,0
TRANSFER,66225.76,0,16946.28,0,0
PAYMENT,964.77,27855.23,0,0,0
PAYMENT,12178.51,0,0,0,0
CASH_OUT,310157.55,0,19105114.55,19169204.93,0
PAYMENT,2272.54,37221.46,0,0,0
PAYMENT,6078.56,10045.44,0,0,0
PAYMENT,4108.8,7974.2,0,0,0
PAYMENT,2671.31,55139.69,0,0,0
PAYMENT,17373.04,2500.58,0,0,0
PAYMENT,7272.63,78446.37,0,0,0
PAYMENT,6548.43,197767.57,0,0,0
PAYMENT,2644.63,0,0,0,0
PAYMENT,6776.93,0,0,0,0
PAYMENT,1810.41,0,0,0,0
DEBIT,2586.39,27272.61,2013609.89,3420103.09,0
TRANSFER,47564.74,0,82250,58319.72,0
PAYMENT,5485.04,0,0,0,0
DEBIT,2644.54,37050.46,63960,18627.02,0
PAYMENT,9361.47,22547.53,0,0,0
PAYMENT,1193.24,0,0,0,0
DEBIT,9549.7,0,36655,897150.84,0
CASH_OUT,593.4,0,149933.66,46393.85,0
PAYMENT,1122.14,29083.86,0,0,0
TRANSFER,264361.19,0,1277212.77,2444985.19,0
PAYMENT,8148.08,0,0,0,0
PAYMENT,3393.22,337267.78,0,0,0
PAYMENT,2392.53,101748.47,0,0,0
PAYMENT,5324.43,476683.72,0,0,0
CASH_OUT,160700.51,315983.22,438917.02,557537.26,0
DEBIT,8901.32,0,13182.08,0,0
PAYMENT,8791.02,32538.98,0,0,0
DEBIT,5430.64,226.11,244233.08,32092.07,0
CASH_OUT,161796.96,0,1623166.58,971418.91,0
CASH_OUT,107292.25,0,199498.92,0,0
PAYMENT,1617.97,20465.43,0,0,0
CASH_OUT,427175.03,0,3404364.13,6453430.91,0
DEBIT,6765.12,43551.88,16803.8,23568.91,0
PAYMENT,9499.4,10137.14,0,0,0
CASH_OUT,151096.79,0,463533.54,60738.03,0
DEBIT,4244.4,1810.6,1842542.65,2107965.39,0
PAYMENT,885.9,924.7,0,0,0
PAYMENT,7664.12,0,0,0,0
PAYMENT,3644.85,20466.15,0,0,0
PAYMENT,12462.9,20717.1,0,0,0
PAYMENT,3014.54,12470.46,0,0,0
PAYMENT,5880.33,5712.67,0,0,0
PAYMENT,14025.72,6283.28,0,0,0
PAYMENT,12187.88,10284.12,0,0,0
PAYMENT,708.82,42615.18,0,0,0
DEBIT,5633.3,56060.7,49578,0,0
PAYMENT,2223.41,0,0,0,0
PAYMENT,2195.63,7124.37,0,0,0
DEBIT,1668.11,0,17145.04,9672.67,0
TRANSFER,63186.93,0,150527.05,46393.85,0
TRANSFER,419757.69,0,559328.89,1015132.48,0
TRANSFER,127920.4,0,330781.11,965870.05,0
TRANSFER,11136.72,0,16180.11,27316.83,0
TRANSFER,3776389.09,0,10138670.86,16874643.09,0
TRANSFER,1127058.69,0,1517620.71,3461666.05,0
TRANSFER,112401.53,0,259740.13,97263.78,0
TRANSFER,668237.36,0,2115891.91,4619798.56,0
TRANSFER,789419.02,0,1967540.22,2107778.11,0
TRANSFER,569068.84,0,1001253.72,3997768.55,0
TRANSFER,682894.68,0,2079321.97,1412484.09,0
TRANSFER,443116.03,0,1299990.45,1254956.07,0
TRANSFER,539430.95,0,595549.33,424250.45,0
TRANSFER,598782.65,0,2644679.4,3461666.05,0
TRANSFER,600581.61,0,1570322.56,3997768.55,0
TRANSFER,221297.05,0,595455.57,500631.71,0
TRANSFER,249592.99,0,816752.62,500631.71,0
PAYMENT,5170.23,179610.77,0,0,0
CASH_OUT,9980.32,2955.68,0,9980.32,0
PAYMENT,11982.62,10403.38,0,0,0
DEBIT,2763.95,57485.05,10137.14,12901.08,0
CASH_OUT,265763.02,0,1784963.53,971418.91,0
PAYMENT,2364.01,29027.99,0,0,0
PAYMENT,1432.47,5669.53,0,0,0
PAYMENT,233.76,53980.24,0,0,0
PAYMENT,13259.12,568161.42,0,0,0
PAYMENT,2364.34,565797.08,0,0,0
PAYMENT,3903.48,7404.52,0,0,0
TRANSFER,301298.69,0,25871.21,4891090.56,0
PAYMENT,6623.21,0,0,0,0
PAYMENT,1639.33,4272.67,0,0,0
PAYMENT,2033.14,184558.86,0,0,0
TRANSFER,45864.43,0,42769.62,0,0
PAYMENT,11411.34,79175.66,0,0,0
PAYMENT,23.31,45336.69,0,0,0
PAYMENT,613.83,0,0,0,0
PAYMENT,7154.46,2960.54,0,0,0
PAYMENT,3193.99,26798.01,0,0,0
PAYMENT,1849.56,8576.44,0,0,0
PAYMENT,4170.82,27080.18,0,0,0
PAYMENT,4099.91,17162.09,0,0,0
PAYMENT,5923.01,133.99,0,0,0
TRANSFER,208376.61,0,1541573.96,2444985.19,0
TRANSFER,131033.44,0,141691.68,353532.56,0
TRANSFER,223848.92,0,249663.72,32092.07,0
TRANSFER,68332.36,0,2170904.16,3997768.55,0
TRANSFER,424141.36,0,763134.49,1186556.81,0
TRANSFER,373185.07,0,430989.2,1178808.14,0
TRANSFER,2258388.15,0,2784129.27,4619798.56,0
TRANSFER,43023.82,0,56750.45,42450.71,0
TRANSFER,902485.36,0,2016196.28,3420103.09,0
TRANSFER,351854.11,0,3615839.41,3940085.21,0
TRANSFER,605790.2,0,804174.27,1178808.14,0
TRANSFER,855931.4,0,1329839.38,2025098.66,0
TRANSFER,699928.86,0,1268290.04,1015132.48,0
PAYMENT,5886.25,23849.03,0,0,0
TRANSFER,200774.62,0,255089.02,97128.19,0
PAYMENT,3500,100088,0,0,0
TRANSFER,109552.96,0,1846787.05,2107965.39,0
TRANSFER,133637.07,0,1921882.33,3554299.27,0
TRANSFER,100362.16,0,876637.74,1567434.81,0
TRANSFER,191177.92,0,1749950.57,2444985.19,0
TRANSFER,435589.96,0,1409964.46,1178808.14,0
TRANSFER,1950.77,0,106511.31,0,0
TRANSFER,2223005.62,0,3831539.16,6453430.91,0
TRANSFER,902505.61,0,1571970.16,2719172.89,0
TRANSFER,1201716.66,0,4139387.14,5515763.34,0
TRANSFER,494972.01,0,2185770.78,2025098.66,0
TRANSFER,1417001.19,0,2055519.4,3554299.27,0
PAYMENT,3445.96,5130.04,0,0,0
PAYMENT,2650.82,462.18,0,0,0
PAYMENT,2073.2,19290.55,0,0,0
CASH_OUT,319825.94,0,1743106.48,1254956.07,0
CASH_OUT,129431.13,0,976999.9,1567434.81,0
CASH_OUT,105351.94,0,1845554.42,1178808.14,0
CASH_OUT,38167,0,82599.36,5203.54,0
CASH_OUT,4682.74,0,27134.6,40348.79,0
DEBIT,1280.14,13878.86,11898,67762.92,0
DEBIT,3039.84,149769.16,2079710.62,1517262.16,0
PAYMENT,5998,0,0,0,0
PAYMENT,4273,0,0,0,0
PAYMENT,3637.13,0,0,0,0
PAYMENT,892.53,29105.47,0,0,0
PAYMENT,10707.6,31788.4,0,0,0
PAYMENT,6380.75,25407.65,0,0,0
TRANSFER,271161.74,0,0,0,0
TRANSFER,274108.4,0,2062932.43,1254956.07,0
PAYMENT,7512.61,13061.39,0,0,0
PAYMENT,8612.28,129361.72,0,0,0
PAYMENT,6794.39,49029.24,0,0,0
TRANSFER,378703.81,0,6353.62,22774.25,0
PAYMENT,9818.95,0,0,0,0
PAYMENT,13268.46,0,0,0,0
CASH_IN,378896.52,378896.52,3472520.59,3554299.27,0
CASH_IN,35492.2,480060.12,377569.57,0,0
CASH_IN,18510.43,498570.55,20801,34361.39,0
CASH_IN,62455.76,644614.17,171158.16,16518.36,0
CASH_IN,60215.46,1092726.78,83172.04,0,0
CASH_IN,235288.68,1328015.46,3093624.06,3554299.27,0
CASH_IN,383446.61,1918418.07,2337040.82,1254956.07,0
CASH_IN,145095.94,2063514.01,1187275.85,1186556.81,0
CASH_IN,119081.76,2483228.64,2762216.66,1412484.09,0
CASH_IN,203148.34,2686376.98,1134980.28,424250.45,0
CASH_IN,92784.06,3134978.74,119296.99,22233.65,0
CASH_IN,175443.85,3332092.98,2918681.63,3420103.09,0
CASH_IN,226031.29,3558124.26,1953594.21,1254956.07,0
CASH_IN,234052.7,3792176.96,751734.62,130747.56,0
CASH_IN,229848.96,4022025.93,1042179.91,1186556.81,0
CASH_IN,111655.85,4133681.78,565797.08,247063.16,0
CASH_IN,51284.87,4184966.65,6054544.78,6453430.91,0
CASH_IN,270.78,4185237.43,3019,0,0
CASH_IN,154442.99,4339680.42,315983.22,185389.8,0
CASH_IN,57262.72,4431861.74,72917.77,16896.7,0
CASH_IN,189703.56,4621565.3,477147.47,55974.56,0
CASH_IN,288838.13,4910403.44,517681.93,130747.56,0
CASH_IN,61505.91,4910403.44,4910403.44,10588885.27,0
CASH_IN,404167.6,4910403.44,4910403.44,10588885.27,0
CASH_IN,57323.56,4967726.99,99774.27,42450.71,0
CASH_IN,377287.8,5488233.21,2256095.33,971418.91,0
CASH_IN,185897.79,5674131,390209.15,23508.22,0
CASH_IN,173842.23,5847973.23,231914.67,66575.5,0
CASH_IN,31646.31,5879619.54,58072.44,66575.5,0
CASH_IN,216806.48,6374543.48,1497580.45,1254956.07,0
CASH_IN,117257.18,6491800.66,204311.36,23508.22,0
CASH_IN,72897.92,6739112.35,327169.9,4891090.56,0
CASH_IN,82564.24,6821676.59,342077.36,0,0
CASH_IN,223744.8,7292261.09,454141.23,247063.16,0
CASH_IN,46179.38,7338440.47,306791.16,0,0
CASH_IN,91611.03,7430051.5,931831.94,424250.45,0
CASH_IN,157949.72,7716023.4,1878807.53,971418.91,0
CASH_IN,26516.56,7742539.96,63127.8,8383.29,0
CASH_IN,61858.19,7910045.61,1720857.81,971418.91,0
CASH_IN,245041.35,8155086.95,1658999.62,971418.91,0
CASH_IN,42922.81,8198009.76,87054.17,23508.22,0
CASH_IN,137465.55,8335475.31,1066345.61,500631.71,0
CASH_IN,170207.14,8505682.45,259513.13,0,0
CASH_IN,18513.77,8524196.22,2858335.38,3554299.27,0
CASH_IN,199318.34,8723514.56,260611.78,0,0
CASH_IN,26295.3,8749809.86,13915059.95,16874643.09,0
CASH_IN,56912.01,8918271.71,108462.08,0,0
CASH_IN,18622.16,9919025.73,55379.84,36757.68,0
CASH_IN,183816.31,10102842.03,2391652.26,1412484.09,0
CASH_IN,143405.8,10246247.83,195636.81,9291619.62,0
PAYMENT,449.97,12580.6,0,0,0
PAYMENT,1548.73,36736.58,0,0,0
PAYMENT,4828.43,31908.14,0,0,0
PAYMENT,1737.12,30171.02,0,0,0
PAYMENT,5237.7,23844.01,0,0,0
PAYMENT,3364.48,20479.53,0,0,0
PAYMENT,2685.44,8616.56,0,0,0
PAYMENT,1238.08,7378.48,0,0,0
PAYMENT,17994.24,0,0,0,0
PAYMENT,2380.21,6000879.7,0,0,0
DEBIT,2807.73,0,15655.05,16896.7,0
PAYMENT,4504.48,40298.34,0,0,0
PAYMENT,3051.76,233220.24,0,0,0
PAYMENT,5675.84,0,0,0,0
DEBIT,194.4,30169.6,29741.84,31469.78,0
PAYMENT,8176.58,0,0,0,0
PAYMENT,4074.17,0,0,0,0
PAYMENT,13695.83,13696.17,0,0,0
PAYMENT,8092.22,0,0,0,0
PAYMENT,3620.25,19336.33,0,0,0
CASH_OUT,153952.87,0,2207835.95,1412484.09,0
PAYMENT,1335.03,707.97,0,0,0
TRANSFER,288638.46,0,1106431.03,1567434.81,0
PAYMENT,4852.65,25275.61,0,0,0
PAYMENT,13343.47,11932.14,0,0,0
DEBIT,1672.55,48746.45,381890.69,215851.28,0
PAYMENT,1020.89,74750.11,0,0,0
PAYMENT,4440.79,45183.21,0,0,0
PAYMENT,12271.39,0,0,0,0
TRANSFER,379953.15,0,19826.79,387263.02,0
PAYMENT,9198.49,0,0,0,0
PAYMENT,3485.64,0,0,0,0
PAYMENT,413.84,26099.09,0,0,0
PAYMENT,3865.44,22233.65,0,0,0
CASH_OUT,124832.65,0,4795,122027.28,0
TRANSFER,302151.25,0,1786,193018.94,0
PAYMENT,1854.51,389.49,0,0,0
CASH_OUT,130905.88,0,433800.95,265092.36,0
PAYMENT,8782.48,12585.52,0,0,0
CASH_IN,254286.27,276637.27,11155,0,0
PAYMENT,10239.16,266398.11,0,0,0
TRANSFER,7276.69,0,1463,0,0
DEBIT,4993.81,15807.19,120766.35,5203.54,0
DEBIT,8531.44,0,31817.35,40348.79,0
PAYMENT,7287.73,0,0,0,0
PAYMENT,5375.2,76249.8,0,0,0
PAYMENT,3830.45,80351.55,0,0,0
PAYMENT,3558.79,17232.21,0,0,0
PAYMENT,6891.56,35029.44,0,0,0
PAYMENT,2875.66,396904.27,0,0,0
PAYMENT,13693.11,378578.48,0,0,0
TRANSFER,81222.77,98984.23,3243462.05,3461666.05,0
TRANSFER,490341.11,0,0,593737.38,0
PAYMENT,226.29,11535.71,0,0,0
